2018-07-05 14:51:38,804 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2018-07-06 15:42:21,444 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cloudhsmv2/1.11.361/aws-java-sdk-cloudhsmv2-1.11.361.pom
2018-07-06 15:42:21,513 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-glue/1.11.361/aws-java-sdk-glue-1.11.361.pom
2018-07-06 15:42:21,602 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-glue/1.11.361/aws-java-sdk-glue-1.11.361.pom
2018-07-06 15:42:21,672 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-migrationhub/1.11.361/aws-java-sdk-migrationhub-1.11.361.pom
2018-07-06 15:42:21,755 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-migrationhub/1.11.361/aws-java-sdk-migrationhub-1.11.361.pom
2018-07-06 15:42:21,826 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-dax/1.11.361/aws-java-sdk-dax-1.11.361.pom
2018-07-06 15:42:21,916 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-dax/1.11.361/aws-java-sdk-dax-1.11.361.pom
2018-07-06 15:42:22,008 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-greengrass/1.11.361/aws-java-sdk-greengrass-1.11.361.pom
2018-07-06 15:42:22,100 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-greengrass/1.11.361/aws-java-sdk-greengrass-1.11.361.pom
2018-07-06 15:42:22,178 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-athena/1.11.361/aws-java-sdk-athena-1.11.361.pom
2018-07-06 15:42:22,266 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-athena/1.11.361/aws-java-sdk-athena-1.11.361.pom
2018-07-06 15:42:22,351 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-marketplaceentitlement/1.11.361/aws-java-sdk-marketplaceentitlement-1.11.361.pom
2018-07-06 15:42:22,441 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-marketplaceentitlement/1.11.361/aws-java-sdk-marketplaceentitlement-1.11.361.pom
2018-07-06 15:42:22,529 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-codestar/1.11.361/aws-java-sdk-codestar-1.11.361.pom
2018-07-06 15:42:22,653 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-codestar/1.11.361/aws-java-sdk-codestar-1.11.361.pom
2018-07-06 15:42:22,729 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-lexmodelbuilding/1.11.361/aws-java-sdk-lexmodelbuilding-1.11.361.pom
2018-07-06 15:42:22,818 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-lexmodelbuilding/1.11.361/aws-java-sdk-lexmodelbuilding-1.11.361.pom
2018-07-06 15:42:22,908 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-resourcegroupstaggingapi/1.11.361/aws-java-sdk-resourcegroupstaggingapi-1.11.361.pom
2018-07-06 15:42:22,995 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-resourcegroupstaggingapi/1.11.361/aws-java-sdk-resourcegroupstaggingapi-1.11.361.pom
2018-07-06 15:42:23,077 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-pinpoint/1.11.361/aws-java-sdk-pinpoint-1.11.361.pom
2018-07-06 15:42:23,168 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-pinpoint/1.11.361/aws-java-sdk-pinpoint-1.11.361.pom
2018-07-06 15:42:23,255 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-xray/1.11.361/aws-java-sdk-xray-1.11.361.pom
2018-07-06 15:42:23,338 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-xray/1.11.361/aws-java-sdk-xray-1.11.361.pom
2018-07-06 15:42:23,420 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-opsworkscm/1.11.361/aws-java-sdk-opsworkscm-1.11.361.pom
2018-07-06 15:42:23,510 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-opsworkscm/1.11.361/aws-java-sdk-opsworkscm-1.11.361.pom
2018-07-06 15:42:23,609 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-support/1.11.361/aws-java-sdk-support-1.11.361.pom
2018-07-06 15:42:23,684 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-support/1.11.361/aws-java-sdk-support-1.11.361.pom
2018-07-06 15:42:23,753 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-simpledb/1.11.361/aws-java-sdk-simpledb-1.11.361.pom
2018-07-06 15:42:23,845 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-simpledb/1.11.361/aws-java-sdk-simpledb-1.11.361.pom
2018-07-06 15:42:23,983 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-servicecatalog/1.11.361/aws-java-sdk-servicecatalog-1.11.361.pom
2018-07-06 15:42:24,060 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-servicecatalog/1.11.361/aws-java-sdk-servicecatalog-1.11.361.pom
2018-07-06 15:42:24,130 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-servermigration/1.11.361/aws-java-sdk-servermigration-1.11.361.pom
2018-07-06 15:42:24,219 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-servermigration/1.11.361/aws-java-sdk-servermigration-1.11.361.pom
2018-07-06 15:42:24,301 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-simpleworkflow/1.11.361/aws-java-sdk-simpleworkflow-1.11.361.pom
2018-07-06 15:42:24,391 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-simpleworkflow/1.11.361/aws-java-sdk-simpleworkflow-1.11.361.pom
2018-07-06 15:42:24,476 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-storagegateway/1.11.361/aws-java-sdk-storagegateway-1.11.361.pom
2018-07-06 15:42:24,566 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-storagegateway/1.11.361/aws-java-sdk-storagegateway-1.11.361.pom
2018-07-06 15:42:24,652 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-route53/1.11.361/aws-java-sdk-route53-1.11.361.pom
2018-07-06 15:42:24,747 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-route53/1.11.361/aws-java-sdk-route53-1.11.361.pom
2018-07-06 15:42:24,817 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-s3/1.11.361/aws-java-sdk-s3-1.11.361.pom
2018-07-06 15:42:24,907 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-s3/1.11.361/aws-java-sdk-s3-1.11.361.pom
2018-07-06 15:42:24,991 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-kms/1.11.361/aws-java-sdk-kms-1.11.361.pom
2018-07-06 15:42:25,071 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-kms/1.11.361/aws-java-sdk-kms-1.11.361.pom
2018-07-06 15:42:25,142 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-importexport/1.11.361/aws-java-sdk-importexport-1.11.361.pom
2018-07-06 15:42:25,223 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-importexport/1.11.361/aws-java-sdk-importexport-1.11.361.pom
2018-07-06 15:42:25,300 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-sts/1.11.361/aws-java-sdk-sts-1.11.361.pom
2018-07-06 15:42:25,389 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-sts/1.11.361/aws-java-sdk-sts-1.11.361.pom
2018-07-06 15:42:25,475 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-sqs/1.11.361/aws-java-sdk-sqs-1.11.361.pom
2018-07-06 15:42:25,563 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-sqs/1.11.361/aws-java-sdk-sqs-1.11.361.pom
2018-07-06 15:42:25,648 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-rds/1.11.361/aws-java-sdk-rds-1.11.361.pom
2018-07-06 15:42:25,741 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-rds/1.11.361/aws-java-sdk-rds-1.11.361.pom
2018-07-06 15:42:25,811 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-redshift/1.11.361/aws-java-sdk-redshift-1.11.361.pom
2018-07-06 15:42:25,886 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-redshift/1.11.361/aws-java-sdk-redshift-1.11.361.pom
2018-07-06 15:42:25,964 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticbeanstalk/1.11.361/aws-java-sdk-elasticbeanstalk-1.11.361.pom
2018-07-06 15:42:26,055 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticbeanstalk/1.11.361/aws-java-sdk-elasticbeanstalk-1.11.361.pom
2018-07-06 15:42:26,135 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-glacier/1.11.361/aws-java-sdk-glacier-1.11.361.pom
2018-07-06 15:42:26,222 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-glacier/1.11.361/aws-java-sdk-glacier-1.11.361.pom
2018-07-06 15:42:26,307 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-sns/1.11.361/aws-java-sdk-sns-1.11.361.pom
2018-07-06 15:42:26,388 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-sns/1.11.361/aws-java-sdk-sns-1.11.361.pom
2018-07-06 15:42:26,478 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-iam/1.11.361/aws-java-sdk-iam-1.11.361.pom
2018-07-06 15:42:26,546 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-iam/1.11.361/aws-java-sdk-iam-1.11.361.pom
2018-07-06 15:42:26,621 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-datapipeline/1.11.361/aws-java-sdk-datapipeline-1.11.361.pom
2018-07-06 15:42:26,699 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-datapipeline/1.11.361/aws-java-sdk-datapipeline-1.11.361.pom
2018-07-06 15:42:26,770 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticloadbalancing/1.11.361/aws-java-sdk-elasticloadbalancing-1.11.361.pom
2018-07-06 15:42:26,851 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticloadbalancing/1.11.361/aws-java-sdk-elasticloadbalancing-1.11.361.pom
2018-07-06 15:42:26,922 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticloadbalancingv2/1.11.361/aws-java-sdk-elasticloadbalancingv2-1.11.361.pom
2018-07-06 15:42:27,002 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticloadbalancingv2/1.11.361/aws-java-sdk-elasticloadbalancingv2-1.11.361.pom
2018-07-06 15:42:27,070 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-emr/1.11.361/aws-java-sdk-emr-1.11.361.pom
2018-07-06 15:42:27,152 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-emr/1.11.361/aws-java-sdk-emr-1.11.361.pom
2018-07-06 15:42:27,222 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticache/1.11.361/aws-java-sdk-elasticache-1.11.361.pom
2018-07-06 15:42:27,308 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elasticache/1.11.361/aws-java-sdk-elasticache-1.11.361.pom
2018-07-06 15:42:27,381 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elastictranscoder/1.11.361/aws-java-sdk-elastictranscoder-1.11.361.pom
2018-07-06 15:42:27,462 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-elastictranscoder/1.11.361/aws-java-sdk-elastictranscoder-1.11.361.pom
2018-07-06 15:42:27,534 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-ec2/1.11.361/aws-java-sdk-ec2-1.11.361.pom
2018-07-06 15:42:27,617 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-ec2/1.11.361/aws-java-sdk-ec2-1.11.361.pom
2018-07-06 15:42:27,686 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-dynamodb/1.11.361/aws-java-sdk-dynamodb-1.11.361.pom
2018-07-06 15:42:27,766 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-dynamodb/1.11.361/aws-java-sdk-dynamodb-1.11.361.pom
2018-07-06 15:42:27,835 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-budgets/1.11.361/aws-java-sdk-budgets-1.11.361.pom
2018-07-06 15:42:27,925 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-budgets/1.11.361/aws-java-sdk-budgets-1.11.361.pom
2018-07-06 15:42:27,994 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cloudtrail/1.11.361/aws-java-sdk-cloudtrail-1.11.361.pom
2018-07-06 15:42:28,080 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cloudtrail/1.11.361/aws-java-sdk-cloudtrail-1.11.361.pom
2018-07-06 15:42:28,148 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cloudwatch/1.11.361/aws-java-sdk-cloudwatch-1.11.361.pom
2018-07-06 15:42:28,223 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cloudwatch/1.11.361/aws-java-sdk-cloudwatch-1.11.361.pom
2018-07-06 15:42:28,293 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-logs/1.11.361/aws-java-sdk-logs-1.11.361.pom
2018-07-06 15:42:28,376 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-logs/1.11.361/aws-java-sdk-logs-1.11.361.pom
2018-07-06 15:42:28,445 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-events/1.11.361/aws-java-sdk-events-1.11.361.pom
2018-07-06 15:42:28,528 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-events/1.11.361/aws-java-sdk-events-1.11.361.pom
2018-07-06 15:42:28,596 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cognitoidentity/1.11.361/aws-java-sdk-cognitoidentity-1.11.361.pom
2018-07-06 15:42:28,677 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cognitoidentity/1.11.361/aws-java-sdk-cognitoidentity-1.11.361.pom
2018-07-06 15:42:28,747 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-cognitosync/1.11.361/aws-java-sdk-cognitosync-1.11.361.pom
